date,sku_id,units_sold,revenue,unit_price,promo_flag,category,subcategory,launch_date,unit_cost,list_price,week,month,season,is_holiday,promo_event,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-07-06,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,27,7,Summer,0,,104.0,397.0,29.0,199.0
2025-07-07,SKU0054,11,15648.05,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,28,7,Summer,0,,104.0,397.0,29.0,199.0
2025-07-08,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,28,7,Summer,0,,437.0,0.0,29.0,199.0
2025-07-09,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,28,7,Summer,0,,437.0,0.0,29.0,199.0
2025-07-10,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,28,7,Summer,0,,437.0,0.0,29.0,199.0
2025-07-11,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,28,7,Summer,0,,437.0,0.0,29.0,199.0
2025-07-12,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,28,7,Summer,0,,437.0,0.0,29.0,199.0
2025-07-13,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,28,7,Summer,0,,437.0,0.0,29.0,199.0
2025-07-14,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,29,7,Summer,0,,437.0,0.0,29.0,199.0
2025-07-15,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,29,7,Summer,0,,382.0,0.0,29.0,199.0
2025-07-16,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,29,7,Summer,0,,382.0,0.0,29.0,199.0
2025-07-17,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,29,7,Summer,0,,382.0,0.0,29.0,199.0
2025-07-18,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,29,7,Summer,0,,382.0,0.0,29.0,199.0
2025-07-19,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,29,7,Summer,0,,382.0,0.0,29.0,199.0
2025-07-20,SKU0054,11,15648.05,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,29,7,Summer,0,,382.0,0.0,29.0,199.0
2025-07-21,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,30,7,Summer,0,,382.0,0.0,29.0,199.0
2025-07-22,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,30,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-23,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,30,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-24,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,30,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-25,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,30,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-26,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,30,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-27,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,30,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-28,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,31,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-29,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,31,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-30,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,31,7,Summer,0,,331.0,0.0,29.0,199.0
2025-07-31,SKU0054,11,15648.05,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,31,7,Summer,0,,331.0,0.0,29.0,199.0
2025-08-01,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,31,8,Summer,0,,238.0,0.0,29.0,199.0
2025-08-02,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,31,8,Summer,0,,238.0,0.0,29.0,199.0
2025-08-03,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,31,8,Summer,0,,238.0,0.0,29.0,199.0
2025-08-04,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,32,8,Summer,0,,238.0,0.0,29.0,199.0
2025-08-05,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,32,8,Summer,0,,238.0,0.0,29.0,199.0
2025-08-06,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,32,8,Summer,0,,238.0,0.0,29.0,199.0
2025-08-07,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,32,8,Summer,0,,238.0,0.0,29.0,199.0
2025-08-08,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,32,8,Summer,0,,184.0,429.0,29.0,199.0
2025-08-09,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,32,8,Summer,0,,184.0,429.0,29.0,199.0
2025-08-10,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,32,8,Summer,0,,184.0,429.0,29.0,199.0
2025-08-11,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,33,8,Summer,0,,184.0,429.0,29.0,199.0
2025-08-12,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,33,8,Summer,0,,184.0,429.0,29.0,199.0
2025-08-13,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,33,8,Summer,0,,184.0,429.0,29.0,199.0
2025-08-14,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,33,8,Summer,0,,184.0,429.0,29.0,199.0
2025-08-15,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,33,8,Summer,1,,146.0,429.0,29.0,199.0
2025-08-16,SKU0054,1,1422.55,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,33,8,Summer,0,,146.0,429.0,29.0,199.0
2025-08-17,SKU0054,3,4267.65,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,33,8,Summer,0,,146.0,429.0,29.0,199.0
2025-08-18,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,34,8,Summer,0,,146.0,429.0,29.0,199.0
2025-08-19,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,34,8,Summer,0,,146.0,429.0,29.0,199.0
2025-08-20,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,34,8,Summer,0,,146.0,429.0,29.0,199.0
2025-08-21,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,34,8,Summer,0,,146.0,429.0,29.0,199.0
2025-08-22,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,34,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-23,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,34,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-24,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,34,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-25,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,35,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-26,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,35,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-27,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,35,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-28,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,35,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-29,SKU0054,2,2845.1,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,35,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-30,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,35,8,Summer,0,,103.0,429.0,29.0,199.0
2025-08-31,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,35,8,Summer,0,,103.0,429.0,29.0,199.0
2025-09-01,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,36,9,Autumn,0,,466.0,0.0,29.0,199.0
2025-09-02,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,36,9,Autumn,0,,466.0,0.0,29.0,199.0
2025-09-03,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,36,9,Autumn,0,,466.0,0.0,29.0,199.0
2025-09-04,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,36,9,Autumn,0,,466.0,0.0,29.0,199.0
2025-09-05,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,36,9,Autumn,0,,466.0,0.0,29.0,199.0
2025-09-06,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,36,9,Autumn,0,,466.0,0.0,29.0,199.0
2025-09-07,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,36,9,Autumn,0,,466.0,0.0,29.0,199.0
2025-09-08,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,37,9,Autumn,0,,415.0,0.0,29.0,199.0
2025-09-09,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,37,9,Autumn,0,,415.0,0.0,29.0,199.0
2025-09-10,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,37,9,Autumn,0,,415.0,0.0,29.0,199.0
2025-09-11,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,37,9,Autumn,0,,415.0,0.0,29.0,199.0
2025-09-12,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,37,9,Autumn,0,,415.0,0.0,29.0,199.0
2025-09-13,SKU0054,1,1422.55,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,37,9,Autumn,0,,415.0,0.0,29.0,199.0
2025-09-14,SKU0054,2,2845.1,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,37,9,Autumn,0,,415.0,0.0,29.0,199.0
2025-09-15,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,38,9,Autumn,0,,365.0,0.0,29.0,199.0
2025-09-16,SKU0054,11,15648.05,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,38,9,Autumn,0,,365.0,0.0,29.0,199.0
2025-09-17,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,38,9,Autumn,0,,365.0,0.0,29.0,199.0
2025-09-18,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,38,9,Autumn,0,,365.0,0.0,29.0,199.0
2025-09-19,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,38,9,Autumn,0,,365.0,0.0,29.0,199.0
2025-09-20,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,38,9,Autumn,0,,365.0,0.0,29.0,199.0
2025-09-21,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,38,9,Autumn,0,,365.0,0.0,29.0,199.0
2025-09-22,SKU0054,3,4267.65,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,39,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-23,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,39,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-24,SKU0054,11,15648.05,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,39,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-25,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,39,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-26,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,39,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-27,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,39,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-28,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,39,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-29,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,40,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-09-30,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,40,9,Autumn,0,,310.0,0.0,29.0,199.0
2025-10-01,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,40,10,Autumn,0,,240.0,0.0,29.0,199.0
2025-10-02,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,40,10,Autumn,1,,240.0,0.0,29.0,199.0
2025-10-03,SKU0054,3,4267.65,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,40,10,Autumn,0,,240.0,0.0,29.0,199.0
2025-10-04,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,40,10,Autumn,0,,240.0,0.0,29.0,199.0
2025-10-05,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,40,10,Autumn,0,,240.0,0.0,29.0,199.0
2025-10-06,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,41,10,Autumn,0,,240.0,0.0,29.0,199.0
2025-10-07,SKU0054,2,2845.1,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,41,10,Autumn,0,,240.0,0.0,29.0,199.0
2025-10-08,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,41,10,Autumn,0,,197.0,317.0,29.0,199.0
2025-10-09,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,41,10,Autumn,0,,197.0,317.0,29.0,199.0
2025-10-10,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,41,10,Autumn,0,,197.0,317.0,29.0,199.0
2025-10-11,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,41,10,Autumn,0,,197.0,317.0,29.0,199.0
2025-10-12,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,41,10,Autumn,0,,197.0,317.0,29.0,199.0
2025-10-13,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,42,10,Autumn,0,,197.0,317.0,29.0,199.0
2025-10-14,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,42,10,Autumn,0,,197.0,317.0,29.0,199.0
2025-10-15,SKU0054,18,21765.01,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,42,10,Autumn,0,Festive Sale,131.0,317.0,29.0,199.0
2025-10-16,SKU0054,14,16928.35,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,42,10,Autumn,0,Festive Sale,131.0,317.0,29.0,199.0
2025-10-17,SKU0054,9,10882.51,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,42,10,Autumn,0,Festive Sale,131.0,317.0,29.0,199.0
2025-10-18,SKU0054,11,13300.84,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,42,10,Autumn,0,Festive Sale,131.0,317.0,29.0,199.0
2025-10-19,SKU0054,11,13300.84,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,42,10,Autumn,0,Festive Sale,131.0,317.0,29.0,199.0
2025-10-20,SKU0054,11,13300.84,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,43,10,Autumn,0,Festive Sale,131.0,317.0,29.0,199.0
2025-10-21,SKU0054,12,14510.01,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,43,10,Autumn,0,Festive Sale,131.0,317.0,29.0,199.0
2025-10-22,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,43,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-23,SKU0054,11,15648.05,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,43,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-24,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,43,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-25,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,43,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-26,SKU0054,3,4267.65,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,43,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-27,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,44,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-28,SKU0054,11,15648.05,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,44,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-29,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,44,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-30,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,44,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-10-31,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,44,10,Autumn,0,,57.0,317.0,29.0,199.0
2025-11-01,SKU0054,3,4267.65,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,44,11,Autumn,1,,309.0,0.0,29.0,199.0
2025-11-02,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,44,11,Autumn,0,,309.0,0.0,29.0,199.0
2025-11-03,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,45,11,Autumn,0,,309.0,0.0,29.0,199.0
2025-11-04,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,45,11,Autumn,0,,309.0,0.0,29.0,199.0
2025-11-05,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,45,11,Autumn,0,,309.0,0.0,29.0,199.0
2025-11-06,SKU0054,3,4267.65,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,45,11,Autumn,0,,309.0,0.0,29.0,199.0
2025-11-07,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,45,11,Autumn,0,,309.0,0.0,29.0,199.0
2025-11-08,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,45,11,Autumn,0,,264.0,0.0,29.0,199.0
2025-11-09,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,45,11,Autumn,0,,264.0,0.0,29.0,199.0
2025-11-10,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,46,11,Autumn,0,,264.0,0.0,29.0,199.0
2025-11-11,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,46,11,Autumn,0,,264.0,0.0,29.0,199.0
2025-11-12,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,46,11,Autumn,0,,264.0,0.0,29.0,199.0
2025-11-13,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,46,11,Autumn,0,,264.0,0.0,29.0,199.0
2025-11-14,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,46,11,Autumn,0,,264.0,0.0,29.0,199.0
2025-11-15,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,46,11,Autumn,0,,220.0,0.0,29.0,199.0
2025-11-16,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,46,11,Autumn,0,,220.0,0.0,29.0,199.0
2025-11-17,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,47,11,Autumn,0,,220.0,0.0,29.0,199.0
2025-11-18,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,47,11,Autumn,0,,220.0,0.0,29.0,199.0
2025-11-19,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,47,11,Autumn,0,,220.0,0.0,29.0,199.0
2025-11-20,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,47,11,Autumn,0,,220.0,0.0,29.0,199.0
2025-11-21,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,47,11,Autumn,0,,220.0,0.0,29.0,199.0
2025-11-22,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,47,11,Autumn,0,,171.0,301.0,29.0,199.0
2025-11-23,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,47,11,Autumn,0,,171.0,301.0,29.0,199.0
2025-11-24,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,48,11,Autumn,0,,171.0,301.0,29.0,199.0
2025-11-25,SKU0054,16,19346.68,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,48,11,Autumn,0,Black Friday,171.0,301.0,29.0,199.0
2025-11-26,SKU0054,14,16928.35,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,48,11,Autumn,0,Black Friday,171.0,301.0,29.0,199.0
2025-11-27,SKU0054,13,15719.18,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,48,11,Autumn,0,Black Friday,171.0,301.0,29.0,199.0
2025-11-28,SKU0054,9,10882.51,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,48,11,Autumn,0,Black Friday,171.0,301.0,29.0,199.0
2025-11-29,SKU0054,12,14510.01,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,48,11,Autumn,0,Black Friday,171.0,301.0,29.0,199.0
2025-11-30,SKU0054,11,13300.84,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,48,11,Autumn,0,Black Friday,171.0,301.0,29.0,199.0
2025-12-01,SKU0054,19,22974.18,1209.17,1,Furnishings,Sofas,2024-05-22,818.22,1422.55,49,12,Winter,0,Black Friday,367.0,0.0,29.0,199.0
2025-12-02,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,49,12,Winter,0,,367.0,0.0,29.0,199.0
2025-12-03,SKU0054,10,14225.5,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,49,12,Winter,0,,367.0,0.0,29.0,199.0
2025-12-04,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,49,12,Winter,0,,367.0,0.0,29.0,199.0
2025-12-05,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,49,12,Winter,0,,367.0,0.0,29.0,199.0
2025-12-06,SKU0054,2,2845.1,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,49,12,Winter,0,,367.0,0.0,29.0,199.0
2025-12-07,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,49,12,Winter,0,,367.0,0.0,29.0,199.0
2025-12-08,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,50,12,Winter,0,,326.0,0.0,29.0,199.0
2025-12-09,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,50,12,Winter,0,,326.0,0.0,29.0,199.0
2025-12-10,SKU0054,12,17070.6,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,50,12,Winter,0,,326.0,0.0,29.0,199.0
2025-12-11,SKU0054,5,7112.75,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,50,12,Winter,0,,326.0,0.0,29.0,199.0
2025-12-12,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,50,12,Winter,0,,326.0,0.0,29.0,199.0
2025-12-13,SKU0054,6,8535.3,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,50,12,Winter,0,,326.0,0.0,29.0,199.0
2025-12-14,SKU0054,2,2845.1,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,50,12,Winter,0,,326.0,0.0,29.0,199.0
2025-12-15,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,51,12,Winter,0,,279.0,0.0,29.0,199.0
2025-12-16,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,51,12,Winter,0,,279.0,0.0,29.0,199.0
2025-12-17,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,51,12,Winter,0,,279.0,0.0,29.0,199.0
2025-12-18,SKU0054,4,5690.2,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,51,12,Winter,0,,279.0,0.0,29.0,199.0
2025-12-19,SKU0054,7,9957.85,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,51,12,Winter,0,,279.0,0.0,29.0,199.0
2025-12-20,SKU0054,8,11380.4,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,51,12,Winter,0,,279.0,0.0,29.0,199.0
2025-12-21,SKU0054,9,12802.95,1422.55,0,Furnishings,Sofas,2024-05-22,818.22,1422.55,51,12,Winter,0,,279.0,0.0,29.0,199.0
